Unnamed: 0;Complainant;Against;Date;Decision;ComplaintType;ReportName;Locations;PrimaryKey;Complaint
2977;Shri J.V. Chalapathirao;Rupam Vaarathi;October 16, 2006;Withdrawn; Press and Defamation ;AnnualReport2007;Kakinada, Andhra Pradesh;2679;Complaint of Shri J.V. Chalapathirao, District Public Relations Officer, East Godavari District, Kakinada, Andhra Pradesh against Yadhardha Godhala Sanjeeva Rupam Vaarathi, Telugu Evening daily, Kakinada, Andhra Pradesh. 
2976;Shri J.V. Chalapathirao;Sanjeeva;October 16, 2006;Withdrawn; Press and Defamation ;AnnualReport2007;Kakinada, Andhra Pradesh;2679;Complaint of Shri J.V. Chalapathirao, District Public Relations Officer, East Godavari District, Kakinada, Andhra Pradesh against Yadhardha Godhala Sanjeeva Rupam Vaarathi, Telugu Evening daily, Kakinada, Andhra Pradesh. 
2975;Shri J.V. Chalapathirao;Yadhardha Godhala;October 16, 2006;Withdrawn; Press and Defamation ;AnnualReport2007;Kakinada, Andhra Pradesh;2679;Complaint of Shri J.V. Chalapathirao, District Public Relations Officer, East Godavari District, Kakinada, Andhra Pradesh against Yadhardha Godhala Sanjeeva Rupam Vaarathi, Telugu Evening daily, Kakinada, Andhra Pradesh. 
2984;Shri M.A. Basith;The Eenadu;October 16, 2006;Closed; Press and Defamation ;AnnualReport2007;A.P, Hyderabad, Nellore;2684;Complaint of Shri M.A. Basith, IPS, D.G. and I.G, of Prisons and Correctional Services, Hyderabad against The Eenadu, Nellore edition, A.P. 
2989;D.G.;Andhra Jyoti;October 16, 2006;Disposed of with directions; Press and Defamation ;AnnualReport2007;;2687;Complaint of Shri Na simha Reddy, D.G. and I.G: of Prisons and Correctional Services, Hyderabad against The Andhra Jyoti, Telugu daily, Hyderabad. 
2990;I.G;Andhra Jyoti;October 16, 2006;Disposed of with directions; Press and Defamation ;AnnualReport2007;;2687;Complaint of Shri Na simha Reddy, D.G. and I.G: of Prisons and Correctional Services, Hyderabad against The Andhra Jyoti, Telugu daily, Hyderabad. 
2988;Shri Na simha Reddy;Andhra Jyoti;October 16, 2006;Disposed of with directions; Press and Defamation ;AnnualReport2007;;2687;Complaint of Shri Na simha Reddy, D.G. and I.G: of Prisons and Correctional Services, Hyderabad against The Andhra Jyoti, Telugu daily, Hyderabad. 
3002;M/s ICICI Bank Ltd.;Editor;March 30, 2007;Closed with Advise; Press and Defamation ;AnnualReport2007;Gujarat;2709;Complaint Mumbai of M/s ICICI Bank Ltd., againstthe Editor, Mitra, Gujarat Gujarat. 
3008;Smt. V. Usha Rani;editor;March 30, 2007; Closed for not being pursued ; Press and Defamation ;AnnualReport2007;;2714;Complaint of Smt. V. Usha Rani, IAS, Commissioner, Municipal Corporation, Vijayavada against the editor, Vijayavada.
3010;Shri Rakesh;Lankesh Patrike;30, 2007 ; Closed for not being pursued ; Press and Defamation ;AnnualReport2007;Bangalore, Karnataka;2718;Complaint of Shri Rakesh, S/o Shri Siddaramaih, Deputy Chief Minister, Karnataka, Bangalore against Lankesh Patrike. 
3011;Shri Siddaramaih;Lankesh Patrike;30, 2007 ; Closed for not being pursued ; Press and Defamation ;AnnualReport2007;Bangalore, Karnataka;2718;Complaint of Shri Rakesh, S/o Shri Siddaramaih, Deputy Chief Minister, Karnataka, Bangalore against Lankesh Patrike. 
3033;Shri Hari Singh Rathore;Bhaskar;Warned135. Complaintof Shri Hari Singh Rathore, Jodhpur against the editor, Dainik Bhaskar, Jaipur. ;Warned ; Press and Defamation ;AnnualReport2007;;2742;Complaint of Shri Hari Singh Rathore, Jodhpur against the editor, Bhaskar, Dainik Jaipur.
3034;Shri Hari Singh Rathore;Dainik Jaipur;Warned135. Complaintof Shri Hari Singh Rathore, Jodhpur against the editor, Dainik Bhaskar, Jaipur. ;Warned ; Press and Defamation ;AnnualReport2007;;2742;Complaint of Shri Hari Singh Rathore, Jodhpur against the editor, Bhaskar, Dainik Jaipur.
3057;Shri Abdul Rahim Quraishi;The Pioneer;July 12, 2006 ;Cautioned;Communal, Casteist, Anti-National And Religious Writings;AnnualReport2007;Delhi, Pioneer;2768;Complaint of Shri Abdul Rahim Quraishi, Assistant General Secretary, All India Muslim Personal Law Board, New Delhi against The Pioneer, New Delhi. 
3109;Sh. P. Shiv Shankar;The Times of India;June 22, 1992;Directed to publish decision.;Press and Defamation;AnnualReport1993;India, M.P;2835;Complaint of Sh. P. Shiv Shankar, M.P. (Rajya Sabha) against The Times of India
3111;Sh. P. Shiv Shankar;The Hindustan Times;June 22, 1992;Directed to publish decision.;Press and Defamation;AnnualReport1993;M.P;2836;Complaint of Sh. P. Shiv Shankar, M.P. (Rajya Sabha) against The Hindustan Times
3119;Teesra Prahar;Kesari Daily;June 22, 1992;Dismissed with observations;Press and Defamation;AnnualReport1993;Rajasthan, Jodhpur;2846;b Complaint of The Chief Editor, Teesra Prahar against Rajasthan Kesari Daily, Jodhpur
3118;The Chief Editor;Kesari Daily;June 22, 1992;Dismissed with observations;Press and Defamation;AnnualReport1993;Rajasthan, Jodhpur;2846;b Complaint of The Chief Editor, Teesra Prahar against Rajasthan Kesari Daily, Jodhpur
3140;Mrs. E Gomathi;Tamil Weekly;January 6, 1993;Upheld (censured);Press and Defamation;AnnualReport1993;;2872;Complaint of Mrs. E Gomathi, Lec-turer, Govt. College (W) Kum-bakonam against 'Namadhu Kalugu' Tamil Weekly of Madras
3148;Partner Sardar Stones;Bharat Prahari;January6, 1993;Upheld (warned);Press and Defamation;AnnualReport1993;;2880;Complaint of Partner Sardar Stones, Kota against Bharat Prahari, Hindi weekly of Kota
3172;Sh. Rajinder Puri;Indian Express;January 6, 1993;Disposed with observation;Press and Defamation;AnnualReport1993;Delhi;2910;Complaint of Sh. Rajinder Puri and Smt. Sushma Puri against Indian Express, New Delhi
3173;Smt. Sushma Puri;Indian Express;January 6, 1993;Disposed with observation;Press and Defamation;AnnualReport1993;Delhi;2910;Complaint of Sh. Rajinder Puri and Smt. Sushma Puri against Indian Express, New Delhi
3174;Sh. Rajinder Puri;Nav Bharat Times;January 6, 1993;Disposed with observation;Press and Defamation;AnnualReport1993;Delhi;2911;Complaint of Sh. Rajinder Puri and Smt. Sushma Puri against 'Nav Bharat Times', New Delhi
3175;Smt. Sushma Puri;Nav Bharat Times;January 6, 1993;Disposed with observation;Press and Defamation;AnnualReport1993;Delhi;2911;Complaint of Sh. Rajinder Puri and Smt. Sushma Puri against 'Nav Bharat Times', New Delhi
3176;Sh. Rajinder Puri;Sunday Observer;January 6, 1993;Disposed with observation;Press and Defamation;AnnualReport1993;Delhi;2912;Complaint of Sh. Rajinder Puri and Smt. Sushma Puri against Sunday Observer, New Delhi
3177;Smt. Sushma Puri;Sunday Observer;January 6, 1993;Disposed with observation;Press and Defamation;AnnualReport1993;Delhi;2912;Complaint of Sh. Rajinder Puri and Smt. Sushma Puri against Sunday Observer, New Delhi
3178;The President;Sumvat Shikher;March 31, 1993;Rejected;Press and Defamation;AnnualReport1993;Kanker, MP;2928;Complaint of The President, Gondwana Samaj, Kanker, District Bastar, M.P. against Sumvat Shikher, MP.
3189;The President;Amrit Sandesh;March 31, 1993;Rejected;Press and Defamation;AnnualReport1993;Kanker, MP;2929;Complaint of The President, Gondwana Samaj, Kanker, District Bastar, M.P. against Amrit Sandesh, MP.
3211;Akhtar Ansari;Swatantra Bharat;June 2, 1998;Directions (To Publish Complainant's Version);Principles and Publications;AnnualReport1999;Kanpur, U.P;2961;Complaint of Sh. Akhtar Hussain Akhtar Ansari, President, Samajwadi, Alaps-ankhyak Sabha, U.P. against Swatantra Bharat, Kanpur.
3210;Sh. Akhtar Hussain;Swatantra Bharat;June 2, 1998;Directions (To Publish Complainant's Version);Principles and Publications;AnnualReport1999;Kanpur, U.P;2961;Complaint of Sh. Akhtar Hussain Akhtar Ansari, President, Samajwadi, Alaps-ankhyak Sabha, U.P. against Swatantra Bharat, Kanpur.
3224;Sh. R Poornalignam;Tamilian Express;Sandhya Satta Darshan, New Delhi.;Upheld (Reprimanded);Principles and Publications;AnnualReport1999;Chennai, Tamil Nadu;2976;Complaint of Sh. R Poornalignam, IAS, Special Commissioner & Secretary to the Government of Tamil Nadu and Sh. S Ramasundram, IAS, Project Director, Tamil Nadu State AIDS Control Society, Chennai against Tamilian Express.
3225;Sh. S Ramasundram;Tamilian Express;Sandhya Satta Darshan, New Delhi.;Upheld (Reprimanded);Principles and Publications;AnnualReport1999;Chennai, Tamil Nadu;2976;Complaint of Sh. R Poornalignam, IAS, Special Commissioner & Secretary to the Government of Tamil Nadu and Sh. S Ramasundram, IAS, Project Director, Tamil Nadu State AIDS Control Society, Chennai against Tamilian Express.
3227;Sh. B Pal;Beeta Waqt;Sandhya Satta Darshan, New Delhi.;Upheld (Reprimanded);Principles and Publications;AnnualReport1999;;2980;Complaint of Sh. B Pal, Secretary, GMSD Workers' Union and Sh. S Bandyopadhyay, GMSD Employees Union, Calcutta against Beeta Waqt.
3228;Sh. S Bandyopadhyay;Beeta Waqt;Sandhya Satta Darshan, New Delhi.;Upheld (Reprimanded);Principles and Publications;AnnualReport1999;;2980;Complaint of Sh. B Pal, Secretary, GMSD Workers' Union and Sh. S Bandyopadhyay, GMSD Employees Union, Calcutta against Beeta Waqt.
3257;Sh.Nihal Chand Jain;Nav Bharat;October 5, 1998;Upheld (Censured);Principles and Publications;AnnualReport1999;;3014;Complaint of Sh.Nihal Chand Jain, Photographer against Nav Bharat, Indore.
3263;Supreme Vishwa Ghatnakram;Pradeep Kiran;December 1, 1998;Dismissed for Lack of Substance;Principles and Publications;AnnualReport1999;;3019;Complaint of Publisher, Supreme Vishwa Ghatnakram, Bulandshahar against Pradeep Kiran Vishwaghatanachakra.
3299;Smt. Rita Verma;The Telegraph;August 4, 1998;Upheld (Reprimanded);Press and Defamation;AnnualReport1999;M.P;3062;Complaint of Smt. Rita Verma, M.P. through Smt. Suchitra A Chitala, Advocate, Supreme Court against The Telegraph, Calcutta.
3300;Smt. Suchitra A Chitala;The Telegraph;August 4, 1998;Upheld (Reprimanded);Press and Defamation;AnnualReport1999;M.P;3062;Complaint of Smt. Rita Verma, M.P. through Smt. Suchitra A Chitala, Advocate, Supreme Court against The Telegraph, Calcutta.
3305;Sh. Hardev Singh;Editor;August 4, 1998;Upheld (Directions);Press and Defamation;AnnualReport1999;Ghaziabad, U.P;3068;Complaint of Sh. Hardev Singh, Chief Municipal Officer, Ghaziabad Municipal Corporation against Editor, Dainik Hint, Ghaziabad, U.P.
3310;Ms. Anima Sinha;Shanti Mitra;August 4, 1998;Upheld (Censured);Press and Defamation;AnnualReport1999;;3072;Complaint of Sh. Pramod Kumar, Ms. Anima Sinha and Ms. Sangita Sinha against Shanti Mitra.
3311;Ms. Sangita Sinha;Shanti Mitra;August 4, 1998;Upheld (Censured);Press and Defamation;AnnualReport1999;;3072;Complaint of Sh. Pramod Kumar, Ms. Anima Sinha and Ms. Sangita Sinha against Shanti Mitra.
3309;Sh. Pramod Kumar;Shanti Mitra;August 4, 1998;Upheld (Censured);Press and Defamation;AnnualReport1999;;3072;Complaint of Sh. Pramod Kumar, Ms. Anima Sinha and Ms. Sangita Sinha against Shanti Mitra.
3323;Basavanahalli Chikmangalur;Kannada Daily;October 5, 1998;Upheld (Admonished);Press and Defamation;AnnualReport1999;;3087;Complaint of Sh. Durgappa, Municipal Councillor Basavanahalli Chikmangalur (through his advocate) against Hosadigantha, Kannada Daily.
3322;Sh. Durgappa;Kannada Daily;October 5, 1998;Upheld (Admonished);Press and Defamation;AnnualReport1999;;3087;Complaint of Sh. Durgappa, Municipal Councillor Basavanahalli Chikmangalur (through his advocate) against Hosadigantha, Kannada Daily.
3325;Sh. V Hanumanthappa;Asha Kiran;October 5, 1998;Upheld (Admonished);Press and Defamation;AnnualReport1999;;3089;Complaint of Shri R.K. Prasad Rao, First Division Officer and Sh. V Hanumanthappa, Police Constable, Bellary against Asha Kiran.
3324;Shri R.K. Prasad Rao;Asha Kiran;October 5, 1998;Upheld (Admonished);Press and Defamation;AnnualReport1999;;3089;Complaint of Shri R.K. Prasad Rao, First Division Officer and Sh. V Hanumanthappa, Police Constable, Bellary against Asha Kiran.
3355;Sh. R.S. Arora;Bombay Times;December 1, 1998;Upheld;Press and Defamation;AnnualReport1999;;3127;Complaint of Sh. R.S. Arora, Hon. General Secretary, The National Sports Club of India, Mumbai against Bombay Times.
3397;Mr. V S Dube;Swatantra Media;June 2, 1998;Upheld (Censured);Communal, Casteist and Anti-National Writings;AnnualReport1999;;3180;Complaint of filed by Mr. V S Dube, Advocate on behalf of Rev Komal Singh Masih against Swatantra Media for publishing defamatory news items.
3398;Rev Komal Singh Masih;Swatantra Media;June 2, 1998;Upheld (Censured);Communal, Casteist and Anti-National Writings;AnnualReport1999;;3180;Complaint of filed by Mr. V S Dube, Advocate on behalf of Rev Komal Singh Masih against Swatantra Media for publishing defamatory news items.
3410;Shri P.K. Chatterji;The Tele-graph;June 23, 1997;Upheld (Censured);Principles and Publication;AnnualReport1998;;3201;Complaint of Shri P.K. Chatterji, Div. Railway Manager, Eastern Railway, Asansol, against The Tele-graph, Calcutta.
3415;Shri Jyotidev Goswami;Dainik Asom;June 23, 1997;Upheld;Principles and Publication;AnnualReport1998;;3207;Complaint of Shri Jyotidev Goswami, Chief Public Relations Officer, North-East Frontier Railway against Dainik Asom.
3419;Dr. K.D. Jeswani;Daily Sandesh;June 23, 1997;Upheld;Principles and Publication;AnnualReport1998;Ahmedabad, M.P;3210;Complaint of Dr. V.R. Gudka, President, Nadiad Medical Associ-ation through Dr. K.D. Jeswani, M.P. (Lok Sabha) against 'Daily Sandesh', Ahmedabad.
3418;Dr. V.R. Gudka;Daily Sandesh;June 23, 1997;Upheld;Principles and Publication;AnnualReport1998;Ahmedabad, M.P;3210;Complaint of Dr. V.R. Gudka, President, Nadiad Medical Associ-ation through Dr. K.D. Jeswani, M.P. (Lok Sabha) against 'Daily Sandesh', Ahmedabad.
3443;Hakim Syed Hifazat Ali;Rashtriya Sahara;June 23, 1997;Closed with directions;Principles and Publication;AnnualReport1998;;3242;Complaint of Shri S.H. Akhtar, President, Waqf, Hakim Syed Hifazat Ali against Rashtriya Sahara, Lucknow.
3442;Shri S.H. Akhtar;Rashtriya Sahara;June 23, 1997;Closed with directions;Principles and Publication;AnnualReport1998;;3242;Complaint of Shri S.H. Akhtar, President, Waqf, Hakim Syed Hifazat Ali against Rashtriya Sahara, Lucknow.
3450;Lehra Gaga;Shri Ashok Kumar Gupta;June 23, 1997;Disposed of with directions;Principles and Publication;AnnualReport1998;Punjab;3249;Complaint of Shri Rakesh Kumar, Singla Enterprises, Lehra Gaga against Shri Ashok Kumar Gupta, Chief Editor, Golden Punjab.
3449;Shri Rakesh Kumar;Shri Ashok Kumar Gupta;June 23, 1997;Disposed of with directions;Principles and Publication;AnnualReport1998;Punjab;3249;Complaint of Shri Rakesh Kumar, Singla Enterprises, Lehra Gaga against Shri Ashok Kumar Gupta, Chief Editor, Golden Punjab.
3464;Assistant Director;Thanvi Muzaffarnagar Times;September 22, 1997;Upheld (Repri-manded);Principles and Publication;AnnualReport1998;;3268;Complaint of Shri Ramesh Chander Thagela, Assistant Director, Infor-mation & Public Relations Depart-ment against Thanvi Muzaffarnagar Times.
3463;Shri Ramesh Chander Thagela;Thanvi Muzaffarnagar Times;September 22, 1997;Upheld (Repri-manded);Principles and Publication;AnnualReport1998;;3268;Complaint of Shri Ramesh Chander Thagela, Assistant Director, Infor-mation & Public Relations Depart-ment against Thanvi Muzaffarnagar Times.
3473;Assistant Information Director;Harit Kranti;September 22, 1997;Dismissed;Principles and Publication;AnnualReport1998;U.P;3276;Complaint of Assistant Information Director, Govt. of U.P., Baharaich (U.P.) against Shwet Avam Harit Kranti.
3472;Assistant Information Director;Shwet Avam;September 22, 1997;Dismissed;Principles and Publication;AnnualReport1998;U.P;3276;Complaint of Assistant Information Director, Govt. of U.P., Baharaich (U.P.) against Shwet Avam Harit Kranti.
3485;Convenor;Dainik Awaz;September 22,1997;Dismissed on merits;Principles and Publication;AnnualReport1998;Dhanbad, Bihar;3288;Complaint of the Director, Bihar Institute of Technology, Sindhri and Convenor, J.E.E. Examination 1995 against Dainik Awaz, Dhanbad.
3484;Director;Dainik Awaz;September 22,1997;Dismissed on merits;Principles and Publication;AnnualReport1998;Dhanbad, Bihar;3288;Complaint of the Director, Bihar Institute of Technology, Sindhri and Convenor, J.E.E. Examination 1995 against Dainik Awaz, Dhanbad.
3487;Convenor;The Times of India;September 22,1997;Dismissed on merits;Principles and Publication;AnnualReport1998;Patna, Bihar, India;3289;Complaint of the Director, Bihar Institute of Technology, Sindhri and Convenor, J.E.E. Examination 1995 against The Times of India, Patna.
3486;Director;The Times of India;September 22,1997;Dismissed on merits;Principles and Publication;AnnualReport1998;Patna, Bihar, India;3289;Complaint of the Director, Bihar Institute of Technology, Sindhri and Convenor, J.E.E. Examination 1995 against The Times of India, Patna.
3494;Dr. (Mrs.;Dainik Shram Bindu;September 22,1997;Contradiction directed;Principles and Publication;AnnualReport1998;;3296;Complaint of Dr. (Mrs.) Puja Mamtani, Durg against Dainik Shram Bindu, Durg.
3495;Puja Mamtani;Dainik Shram Bindu;September 22,1997;Contradiction directed;Principles and Publication;AnnualReport1998;;3296;Complaint of Dr. (Mrs.) Puja Mamtani, Durg against Dainik Shram Bindu, Durg.
3516;Chief Medical Officer;Rashtriya Sahara;September 22, 1997;Dismissed on merits;Principles and Publication;AnnualReport1998;Delhi;3317;Complaint of Dr. M.L. Sachdeva, Chief Medical Officer, Lok Nayak Hospital, New Delhi against Rashtriya Sahara.
3515;Dr. M.L. Sachdeva;Rashtriya Sahara;September 22, 1997;Dismissed on merits;Principles and Publication;AnnualReport1998;Delhi;3317;Complaint of Dr. M.L. Sachdeva, Chief Medical Officer, Lok Nayak Hospital, New Delhi against Rashtriya Sahara.
3529;Major Command Officer;Amar Ujala;September 22,1997;Strong disapproval;Principles and Publication;AnnualReport1998;Bareilly, U.P;3332;Complaint of Shri Ved Prakash, Major Command Officer, 65 Road, Construction Company, C/o 56, APO against Amar Ujala, Bareilly (U.P.).
3528;Shri Ved Prakash;Amar Ujala;September 22,1997;Strong disapproval;Principles and Publication;AnnualReport1998;Bareilly, U.P;3332;Complaint of Shri Ved Prakash, Major Command Officer, 65 Road, Construction Company, C/o 56, APO against Amar Ujala, Bareilly (U.P.).
3530;Shri A. Bari;Awam and Nai Duniya;September 22,1997;Upheld;Principles and Publication;AnnualReport1998;Delhi;3335;Complaint of Shri A. Bari and Shri Khalid Nadeem, New Delhi against Daily Awam and Nai Duniya (week-ly).
3531;Shri Khalid Nadeem;Awam and Nai Duniya;September 22,1997;Upheld;Principles and Publication;AnnualReport1998;Delhi;3335;Complaint of Shri A. Bari and Shri Khalid Nadeem, New Delhi against Daily Awam and Nai Duniya (week-ly).
3545;President;Dainik Aaj;November 20, 1997;Upheld;Principles and Publication;AnnualReport1998;;3358;Complaint of the President, Zilla Samajwadi Party, Banda against Dainik Aaj, Kanpur.
3553;Pauri Garhwal;Shri Bharat Bhushan Bali;November 20, 1997;Directions.;Principles and Publication;AnnualReport1998;;3364;Complaint of Shri Sanjay Verma, Photographer, Pauri Garhwal against Shri Bharat Bhushan Bali, Press Photographer, Amar Ujala, Meerut.
