Person;Affiliation;PrimaryKey
Shri D.K. Shrivastava; Dy. General Manager Admn. Ord-nance Factory;3235
Thiru R. Balakrishnan; IAS;3236
Shri P. Radhavan; Freedom Fighter and Social Worker Secunderabad (through Ministry of I & B;3238
Shri S.R. Sukumara; IPS;3239
Shri S.R. Sukumara; IPS;3240
Andhra Jyoti; Telugu Daily;3240
Shri Nasir Zaidi; Pacific Travels;3241
Shri Ranbir Singh; General Manager (E) Office of the Commissioner of Excise;3249
Dr. N. K. Grover; National President Indian Medical Association;3250
Vijay Kumar Arora; Chairman Deptt. of Surgery;3251
Dr. M.L. Sachdeva; Lok Nayak Hospital;3252
Chief Medical Officer; Lok Nayak Hospital;3252
Addl. Tehsildar; Tehsil Sadar;3253
Shri P.K. Raghav; Principal Northern Railway Zonal Training Centre;3254
Shri Raghu Thakur; Samajwadi Party;3255
Dr. Nirmal Kumar; Reader Deptt. of Military Studies;3256
Lt. Gen. K.P. Candeth; PVSM (Retd.);3257
Editor; Sputnik;3258
Shri Venthan Bosco; Canadian High Commission;3262
Shri Vinay Vasishtha; Joint Secretary Ministry of Ship-ping;3263
Ms. Ashalata; Sec-retary Akhil Bhartiya Janwadi Mahila Samiti;3264
Shri Ved Prakash; 65 Road Construction Company;3266
Major Command Officer; 65 Road Construction Company;3266
Shri Khaleefa Jasram; Joint Secretary Wrestling Federa-tion of India;3270
Shri G. G. Saxena; Secretary to the Ministry for Trans-port and Excise;3272
Shri P. Sudhakaran; Distt. Secretary CPI (M);3273
Dr. Renuka Vishwa-nathan; Managing Director Karnataka State Financial Corpo-ration;3275
Ms. Amita Prasad; District Magistrate;3276
Shri H.R. Channabasavaradhy; Secretary VSSN Baraka Tumkur Distt.;3277
Shri H.R. Channabasavaradhy; Secretary VSSN Baraka Tumkur Distt.;3278
Shri H.R. Channabasavaradhy; Secretary VSSN Baraka Tumkur Distt.;3279
Dr. Jitendra Singh; Special Correspondent Nonihal weekly;3280
Secretary; Indian Tea Association;3283
Shri P. Dayachari; Managing Director A.P. Dairy Development Co-operative Feder-ation Ltd.;3285
Shri C.K. Mishra; IAS;3287
Dr. D.V. Prabhu Kumar; Managing Director Shri Shakti Resorts & Hotels Ltd.;3288
Shri S.C. Kakar; Managing Director Orissa Drugs & Chemicals Ltd.;3289
President; Zilla Samajwadi Party;3292
Dr. Idress Qureshi; Secretary Khusro Educational So-ciety;3293
Dr. Idress Qureshi; Secretary Khusro Educational So-ciety;3294
Dr. J.N. Pandey; Director General Indian Council of Child & Women Relief;3295
Shri Nawab Ali Khan; Chief Editor Hindi daily;3296
Editor; Nishpaksh Media;3296
Shri Jaswant Singh; President Netaji Subhash Modern Sports Club;3299
Personal Manager; Voltas Ltd.;3300
Shri Krishan Pal Singh; National General Secretary Akhil Bhartiya Dr. Ambedkar Int-Bhatta AVM General Labour Union;3302
Shri J.S. Attri; Ad-vocate;3303
Shri Girdhari Lal Mahajan; District Public Relations Officer;3311
Shri V.A. Pai; Director Centre for Policy Research;3312
Panandiker; Director Centre for Policy Research;3312
Shri Rajesh Jain; Editor Panipat News;3313
Shri Vinod Panchal; Correspondent Jansatta Chandigarh and Rashtriya Sahara;3313
Shri Jagat Pal; Head Textiles Workers Association;3314
Shri Kesari Sharma; Correspondent Dainik Jagran;3314
Shri M.K. Jos; Mem-ber & Spokesman All Goa Citizens Committee for Social Justice and Action;3319
Dr. Narendra Nath Dutta; Managing Director Down Town Hospital Ltd.;3321
Shri Joginder Singh; Manager Government of India Press;3322
Shri G. Vasudeva Rao; General Manager (C) The Printer (Mysore) Ltd.;3323
Shri Mukundan C. Menon; Convenor Kerala Civil Liberties Committee;3324
Shri Vincent Godine; Editor My Doctor;3325
Shri S.N. Bhargava; Director of Income Tax;3326
Shri S.N. Bhargava; Director of Income Tax;3327
Dr. Rakesh Tandon; AIIMS;3328
Editor; Dainik Jagran;3331
Shri Mahendra Yadav; Vice President Zila 20 Sutri Karyakaram Karyanavayan Samiti;3333
Shri Asit Banerjee; Computer System Services;3336
Shri R.S. Gandhi; Chairman Kinara Transport Ser-vice;3341
Shri R.S. Gandhi; Chairman Kinara Transport Ser-vice;3342
Shri R.S. Gandhi; Chairman Kinara Transport Ser-vice;3343
Shri. Hemant B. Vyas; Managing Director The Prag Bosimi Synthetics Ltd.;3349
Shri Keshav Bhimrao Telang; District Special Auditor for Co-op. Society;3350
Shri Keshav Bhimrao Telang; District Special Auditor for Co-op. Society;3351
Shri D.G. Malekar; Exec. Engineer Public Work Division;3352
Shri N.S. Shegokar; Deputy Engineer and Public Work Division;3352
Shri A.S. Borse; Jr. Engineer of Public Work Division;3352
Shri D.G. Malekar; Exec. Engineer Public Work Division;3353
Shri N.S. Shegokar; Deputy Engineer and Public Work Division;3353
Shri A. S. Borse; Jr. Engineer of Public Work Division;3353
Shri D.G. Malekar; Exec. Engineer Public Work Division;3354
Shri N.S. Shegokar; Deputy Engineer and Public Work Division;3354
Shri A.S. Borse; Jr. Engineer of Public Work Division;3354
Shri Sunil Vaskar; Editor Rashtriya Satta;3355
Dr. N.A. Debholkar; Chairman Maharashtra Andhashradha Nirmulan Samiti;3358
Dainik Ratanagri; Tarun Bharat;3358
Ms. Shobha Sakharwade; Secretary Prakriti Resource Centre for Women and Development;3359
Dr. S.B. Majumdar; Director Symbiosis International Cultural & Education Centre;3360
Shri Umesh K. Ramsanghani; Municipality Officer Anti-encroachment Department;3363
Shri Avinash Parekh;through Advocate Mumbai;3364
Shri Atul S. Tungare; Advocate Mumbai;3364
Shri Avinash Parekh;through Advocate Mumbai;3365
Shri Atul S. Tungare; Advocate Mumbai;3365
Shri R.D. Mehta; Mahalakshmi Temple Charities;3367
Shree Managing Trustee; Mahalakshmi Temple Charities;3367
Shri Ramkrishna B. Kala; Police Head Constable;3368
Shri Lalit Sheth; Chairman and Managing Director Shree Raj Travels & Tours Ltd.;3369
Shri Subhash Harchand Chaudhari; President Amalner Municipal Council;3370
Shri V.S. Chaudhri; Board of School Education;3371
Shri K.N. Sardana; Principal DPS;3372
Nishpaksha Pratidin; Hindi daily;3374
Sh. M. Hussain Mistri; Vice-President Kargha Co-Opera-tive Society Ltd.;3375
Shri L.A. Khan; Quality Inspector Food Corpora-tion of India;3377
Shri L.A. Khan; Quality Inspector Food Corpora-tion of India;3378
Principal; National Inter College;3381
Shri M. Qamruzzama Qamar; President Garden Reach Ship Builder & Engineers Ltd.;3382
Shri Shivnath Prasad Singh; Principal Rajkeey Buniyadi Vidhayalaya;3384
Shri Mohd. Khalid Kureshi; Sahar Congress Committee (I);3390
Maha Mantri; Sahar Congress Committee (I);3390
Smt. Tanvir Fatma; Women's Hospital;3392
Chief Medical Superintendent; Women's Hospital;3392
Capt. Jai Narain Nishad; Minister Prasad Environment & Forest;3393
Dr. B.K. Sinha; IPS;3394
Ms. Mariam Khatoon; Dy. General Secretary National Colliery Workers Federation;3395
Shri Peer Mohammed; Director East-West Travel Link Ltd.;3402
Shri Peer Mohammed; Director East-West Travel Link Ltd.;3403
Shri M. Mohan Babu; M.P. Rajya Sabha;3407
Shri G. Babu Rao; Chief Exec. Officer Zilla Parishad;3408
Shri Rajeshwar Prasad; Assistant Finance Section;3409
Dr. Shashi Lata; S. I-cum-O.C.;3410
Dr. Shashi Lata; S. I-cum-O.C.;3411
Shri Deodutt Prasad; MLA;3412
Shri T.P. Singh; Managing Director Bihar State Road Nigam Transport;3413
Shri M.D.N. Panicker; General Secretary Rourkela Shramik Sangh;3415
Dr. (Mrs.) Μ.Κ. Sharma; Professor & Head Department of Obst. & Gynae;3416
Dr. (Mrs.) V.K. Singh; Professor & Head Department of Obst. & Gynae;3416
Dr. Y.S. Sachan; Superintendent and CMO Com-munity Health Centre;3417
Smt. Malti Chaudhary; CMO Govt. Women's Hospital;3417
Dr. Y.S. Sachan; Superintendent and CMO Com-munity Health Centre;3418
Smt. Malti Chaudhary; CMO Govt. Women's Hospital;3418
Shri Ahibaran Saroj; Manager Fatehpur Indane Gas Agency;3419
Editor; Dainik Jagran;3419
Shri Govardhan Rangacharya; Executive Chairman Rangji Mandir Trust;3421
Shri Chander Prakash; Superintendent of Police;3425
Vinay Bagla; Chairman Neha Exports Limited;3428
Dr. (Mrs.) A.L. Geetha; Joint Secretary All India Mahila Congress (I);3429
Dr. (Mrs.) A.L. Geetha; Joint Secretary All India Mahila Congress (I);3430
Editor; Dinamalar;3430
Dr. (Mrs.) A.L. Geetha; Joint Secretary All India Mahila Congress (I);3431
Editor; Malai Malar;3431
Dr. (Mrs.) A.L. Geetha; Joint Secretary All India Mahila Congress (I);3432
Dr. (Mrs.) A.L. Geetha; Joint Secretary All India Mahila Congress (I);3433
Dr. (Mrs.) A.L. Geetha; Joint Secretary All India Mahila Congress (I);3434
Editor; Makkal Kural;3434
Dr. (Mrs.) A.L. Geetha; Joint Secretary All India Mahila Congress (I);3435
Shri Saroop Lal; Pres-ident Andaman Nicobar Territorial Congress Committee (I);3440
Additional Dy. Com-missioner & Chief Executive Officer; DRDA;3441
Shri Sunil Kumar Barnwal; Topper of Civil Services;3443
Shri C.K. Anil; Dy. Director (Admn.) Indira Gandhi Institute of Medical Science;3444
Prof. Brahma Chellaney; Centre for Policy Research;3445
Shri C.S. Rajan; Sec-retary Agriculture;3447
Shri Jagbir Singh;. Chief of Mahila Shishu Kalyan Samiti;3448
Smt. Kamlesh Mishra; Saraswati Educational So-ciety;3448
Shri G. Sekharan Nair; Senior Reporter The Mathrubhumi;3449
Shri G. Rajendra Babu; Manager Eenadu Telugu daily;3455
Shri Ram Chander Choudhary; Department of Information & Publicity;3456
Director General; Department of Information & Publicity;3456
Shri Anil Dwivedi; Advocate Samajvadi Party;3459
Mohd. Islam; Opthalmic Assistant Deputy Research Officer Primary Health Centre;3460
Editor; Dainik Jagran;3460
Shri Ramesh Chandra Thagela; Assistant Director. Infor-mation;3461
Editor; Chandausi Ki Udan;3462
Thakur Chander Bhushan Singh; Hony. Secretary Deep Sahkari Grah Nirman Samiti-Simit;3466
Dr. Urmila Sinha; B.P. Sinha Memorial Clinic;3467
Shri Basant Ram; Principal Usha Commercial Insti-tute;3468
Shri Basant Ram; Principal Usha Commercial Insti-tute;3469
Shri Mohd. Ibrahim Khan; Chief Editor Dehati News;3470
Shri Md. Ibrahim Khan; Dehati News;3471
Chief Editor; Dehati News;3471
Shri Md. Ibrahim Khan; Chief Editor Dehati News;3472
Shri Md. Ibrahim Khan; Dehati News;3473
Chief Editor; Dehati News;3473
Raag Anurag; Hindi fortnightly;3474
Shri Sayedullah Mongrum; MLA;3479
Shri M.K. Jos; Mem-ber & Spokesman All Goa Citizens Committee for Social Justice & Action;3480
Shri Sau Tipubai Ratanchand Jain;(Mutha) Religious and Charitable Trust;3481
Shri Abis A. Rizvi; Election Agent Samajwadi Party;3482
Shri Omkar Bhaway; Vishwa Hindu Parishad;3485
Joint General Secretary; Vishwa Hindu Parishad;3485
Special Sec-retary; Ministry of Home Affairs;3486
Special Sec-retary; Ministry of Home Affairs;3487
Shri R.D. Arya; National Savings;3489
Deputy Regional Director; National Savings;3489
Shri R.D. Arya; National Savings;3490
Deputy Regional Director; National Savings;3490
Shri R.D. Arya; National Savings;3491
Deputy Regional Director; National Savings;3491
Shri R.D. Arya; National Savings;3492
Deputy Regional Director; National Savings;3492
Shri Eliyas Azmi; M.P. Lok Sabha;3493
Shri Haji Abdul Qadeer; Chairman Committee for Peace and Relief;3497
Shri Balwant Singh; IAS;3498
Shri Kumar Alok; Director Information Cultural Af-fairs and Tourism;3499
Dr. Leo Rebello; President All India (Press) Letter Writers Association;3504
Assistant Convenor; District Public Relations Office;3510
Dr. Kalpana Kannabiran; Secunderabad Women & Media;3512
Shri C.V. Ajitha; Convenor Women & Media;3512
Dr. Kalpana Kannabiran; Secunderabad Women & Media;3513
Shri C.V. Ajitha; Convenor Women & Media;3513
Sh. Vijay Kumar Salwan; Wild Life;3514
Deputy Forest Ranger; Wild Life;3514
Sh. Banwari Lal Bhatt; Swaran Jayanti Samaroh Sanyojan Samiti;3515
Sh. Ishwar Lal Khatri; Editor Satyapur Times;3516
Dr. (Ms.) Harshwanti Bisht; Reader and Head of the Department of Economics;3518
Dy. Director; Animal Husbandary Department;3519
Sh. Bansi Lal; General Secretary All India Anti Corruption Organisation;3520
Sh. K. L. Mahaley; Professor of History;3524
Welfare Officer; Indian Audit and Accounts Department;3528
Sh. K. B. Jandial; Director Information Government of Jammu and Kashmir;3529
Sh. Preet Pal Singh; Correspondent Transport Varta;3530
Shri Rajesh Jain; Correspondent Dainik Tribune;3530
Shri N. R. Bansal; National General Secretary World Humanity Council;3531
Shri Suresh Kumar Garg; Corres-pondent of Rashtriya Sahara;3531
Sh. Rajaram Tripathi; Mayor Nagar Palika Nigam;3532
Sh. Prabhunath Mishra; Sanghathan Mantri;3537
Sh. Indorilal Jain; Journalist/President Khargon Zila Patrakar Sangh;3538
Shri Rameshchander Sharma; Editor / Publisher/ Printer Nimad Kranti;3538
Sh. Sunil Kumar Pal; Chartered Electrical Engineer London NWB;3539
Director/Addl. Secretary; Information and Publicity and Tourism. Department;3540
Shri Chand Mehra; Director Enchante Jewellery Ltd.;3542
Sh. Surendra Singh; Member Secretary National Council for Teacher Education;3543
Shri Surendra Singh; Member Secretary National Council for Teacher Education;3544
Shri Surendra Singh; Member Secretary National Council for Teacher Education;3545
Shri Surendra Singh; Member Secretary National Council for Teacher Education;3546
Shri Surendra Singh; Member Secretary National Council for Teacher Education;3547
Shri Surendra Singh; Member Secretary National Council for Teacher Education;3548
Shri Surendra Singh; Member Secretary National Council for Teacher Education;3549
Shri Surendra Singh; Member Secretary National Council for Teacher Education;3550
Sh. Vimal Mehta; President Maharishi Dayanand Education Society;3559
Sh. Gurdeep Singh Bhatti; Press Correspondent;3560
Smt. Durgawati Pandey; District President BJP;3561
Editor; Day-Night Hindi;3561
Sh. Satya Prakash; General Manager Telecom;3563
Sh. Harish Paliwal; Journalist;3564
Sh. Shivchand Singh; Manager Dayanand Bal Sadan;3567
Sh. Premraj Nogia; Junior Telecom-munication officer;3571
Organising Secretary; Arya Samaj Siksha Sabha;3572
Fr. Pius D. Souza; Secretary Diocese of Bareilly Education Society;3574
Sh. Yusuf Khan; Deputy Registrar Co-operative Societies;3576
Director, Public Relations; Chandigarh Administration;3577
Ms. Mangalam Swaminathan;Assistant Director (I & PR) Indira Gandhi National Centre for the Arts;3578
Sh. H. W. T. Syiem; Chief Secretary Govt. of Meghalaya;3580
Sh. Pranabandu Bhattacharjee; Head of the Department of Botany;3581
Sh. Prasanta Chattopadhyay; Mayor Calcutta Municipal Corporation;3582
Editor; Bihar Observer;3583
Sh. Vinod Kumar Dudani; the then Assistant Commissioner Commercial Taxes;3586
Editor; Nai Baat;3586
Sh. Chandra Shekhar Giri; Director National Educational Council;3587
Thakur Chandra Bhushan Singh; Hony. Secretary Deep Sahakari Grih Nirman Samiti;3588
Shri N. K. Sundaray; IAS;3589
Shri Ashok Kumar Pattanaik; Correspondent Pragatibadi;3589
Shri I. C. Bahera; OAS (I) Jr. Sub-Collector;3592
Sh. Kashaba Chandra Sethi; Sr. Section Supervisor D E Telecom;3593
Sh. Yudhistira Nayak; OAS;3594
Sh. Yudhistira Nayak; OAS;3595
Sh. Yudhistira Nayak; OAS;3596
Sh. Yudhistira Nayak; OAS;3597
Mrs. Shashikala R. Gaur; Sister-in- Charge New Civil Hospital;3607
Sh. P.V. Kohok; Superintendent State Custom Excise;3608
Dr. K. J. Parate; Hon. Secretary Rashtra Seva Samaj;3609
Sr. Thelma Gonsalves; Chairperson Society for High Education for Women;3610
Sr. Thelma Gonsalves; Chairperson Society for High Education for Women;3611
Sr. Thelma Gonsalves; Chairperson Society for High Education for Women;3612
Sh. Anil Gote; President Samajvadi Janata Party (Maharashtra);3613
Sh. Satish Lakhande; Public Relations Officer c/o the Maharashtra Legislative Council;3616
Dy. Chairman; Maharashtra Legislative Council;3616
Sh. Kirit Somaiya; President BJP Mumbai;3619
Dayanand Nene; Press Secretary BJP;3619
Sh. Kirit Somaiya; President BJP Mumbai;3620
Dayanand Nene; Press Secretary BJP;3620
Sh. Kirit Somaiya; President BJP Mumbai;3621
Dayanand Nene; Press Secretary BJP;3621
Sh. Kirit Somaiya; President BJP Mumbai;3622
Dayanand Nene; Press Secretary BJP;3622
Sh. Kirit Somaiya; President BJP Mumbai;3623
Dayanand Nene; Press Secretary BJP;3623
Sh. Kirit Somaiya; President BJP Mumbai;3624
Dayanand Nene; Press Secretary BJP;3624
Sh. Arun Singh; Director U.P. Hindi Sansthan;3628
Shri R. K. Vaishya; Deputy Inspector General of Police;3629
Editor; Dainik Jagran;3629
Sh. S. P. Ghuliani; Vice-President  Works Sugar;3630
Director; Magna Agro Industries Limited;3631
Sh. Ram Autar; Executive Engineer National Highway Division;3632
Sh. Atul Kumar Aggarwal; then Divisional Forest Officer;3634
Postgraduate Students; Department of Obstetric & Gynaecology;3635
Sh. M. A. Subramaniam; General Secretary State Transport Employees and General Workers Union Madras;3636
Sh. C. Kappusami; President Labour Progressive Federation;3637
Sh. H. M. Veerabhadraswamy; Cooperative Societies;3638
Joint Registrar; Cooperative Societies;3638
Sh. S. D. Kumani; President The Bijapur District Hamaliar Sangh;3639
Editor; Kannada Daily;3639
Rajamarga; Kannada Daily;3639
Sh. Chidre Sankrayya Swamy; Deputy Director Public Instruction;3640
Sh. G. E. Narayana Gowda; Nehru Yuva Kendra;3641
Sh. M. A. Krishnaiah; Secretary Ambala Circle Teachers Associations;3643
Mr. Chandrappa; Inspector of Police;3644
Mr. K. M. Abraham; Chairman Travancore Cement Ltd.;3646
Kannada Jana Antharanga; M/s. Publications (P) Ltd.;3649
Chitra; Publications (P) Ltd.;3649
Sh. V. Subbaram Reddy; Advocate;3650
Sh. C Ilangovan; Advocate;3651
Sh. N. Nandhivaraman; General Secretary Dravida Peravai;3652
Sh. N. Nandhivaraman; General Secretary Dravida Peravai;3653
Dy. General Manager;(PR) Haryana State Industrial Development Corporation Ltd.;3655
Adviser to the Administrator; Chandigarh Administration;3656
Sh. Vikas Pratap; IAS;3657
Dr. P. K. Bajpai; Honý. Director Utthan;3658
Sh. Shri Praveen Jain; Electronics Union;3661
Shri Ramesh Rathi; AFSO;3662
Shri Ramesh Rathi; AFSO;3663
Dr. Khemariya; General Manager Milk Co-operative Union;3666
President; M.P. Karamchari Congress;3670
Smt. Sharda Soni; Mahila Congress (I);3671
Lt. Col. Karmachandran; Education Branch;3672
Sh. Pauranik Ram Shukla; Chief Editor Saptahik Shramsudha;3673
Sh. Prakash Sonkar; Ex-MLA;3674
Sh. Arif Mohd. Khan, M.P.; Lok Sabha;3675
Sh. Vijay Goel; MP. Lok Sabha;3676
Shri Darshan Singh; Director (Research) Indian Council of World Affairs;3677
Shri S. U. Khan; Assistant Abkari Commissioner;3678
Dr. Bharat Singh; Medical Superin-tendent;3681
Shri B. K. Panigrahi; IAS;3682
Shri Avinash Puri; Editor Pista Insan;3684
